n,w,time,res
56,93,73343,484
57,93,95903,484
58,93,92734,484
59,93,107416,484
60,93,125842,484
61,93,121637,484
62,93,168201,523
63,93,194066,590
64,93,165965,590
65,93,289163,590
66,93,252475,590
67,93,336347,600
68,93,384485,600
69,93,379481,600
70,93,479708,600
71,93,425396,600
72,93,415355,600
73,93,373147,600
74,93,508539,622
75,93,731925,622
76,93,937740,622
77,93,820586,622
78,93,781233,622
79,93,1087487,630
80,93,1159517,630
81,93,1194407,630
82,93,1250882,630
83,93,1677312,714
84,93,1537748,714
85,93,1754824,714
86,93,2004892,743
87,93,3602191,743
88,93,7642804,743
89,93,9134133,743
90,93,5215068,743
91,93,7857186,743
92,93,4351038,743
93,93,4024186,743
94,93,5309726,743
95,93,6351218,743
96,93,4360520,743
97,93,4500059,743
98,93,4784442,743
99,93,6275956,743
0,94,60,0
1,94,67,13
2,94,98,57
3,94,111,57
4,94,148,121
5,94,224,165
6,94,240,165
7,94,327,165
8,94,452,215
9,94,475,215
10,94,510,215
11,94,875,241
12,94,1064,241
13,94,1089,241
14,94,1427,277
15,94,1794,277
16,94,1969,277
17,94,2237,277
18,94,2361,277
19,94,2564,277
20,94,3007,277
21,94,3829,348
22,94,4124,348
23,94,4358,348
24,94,4768,348
25,94,6196,348
26,94,6296,348
27,94,9184,350
28,94,9621,350
29,94,10196,367
30,94,11350,367
31,94,10379,367
32,94,12054,367
33,94,12556,367
34,94,14296,367
35,94,14919,367
36,94,15700,367
37,94,25002,381
38,94,24683,381
39,94,21986,381
40,94,22535,381
41,94,22375,381
42,94,25872,433
43,94,28557,433
44,94,26938,433
45,94,28347,433
46,94,32971,433
47,94,34290,433
48,94,35531,433
49,94,40870,433
50,94,48848,433
51,94,52984,433
52,94,60155,433
53,94,87307,487
54,94,76291,487
55,94,80185,487
56,94,72997,487
57,94,83182,487
58,94,81652,487
59,94,98405,487
60,94,117176,487
61,94,143001,487
62,94,145829,526
63,94,201839,593
64,94,233564,593
65,94,214977,593
66,94,233477,593
67,94,828020,604
68,94,1126583,604
69,94,1172074,604
70,94,480138,604
71,94,804646,604
72,94,371643,604
73,94,366138,604
74,94,481331,613
75,94,575142,613
76,94,551669,613
77,94,693717,613
78,94,799375,613
79,94,975887,634
80,94,982547,634
81,94,1107043,634
82,94,1368485,634
83,94,1457569,706
84,94,1591665,706
85,94,1585560,706
86,94,2045263,749
87,94,2339237,749
88,94,5057710,749
89,94,3875786,749
90,94,3636612,749
91,94,4239916,749
92,94,4189741,749
93,94,6149283,749
94,94,4068061,749
95,94,4751784,749
96,94,4863233,749
97,94,5825180,749
98,94,4724762,749
99,94,4671126,749
0,95,71,0
1,95,78,13
2,95,115,57
3,95,131,57
4,95,174,122
5,95,262,167
6,95,283,167
7,95,384,167
8,95,534,218
9,95,560,218
10,95,594,218
11,95,1031,245
12,95,1240,245
13,95,1290,245
14,95,1700,281
15,95,2518,281
16,95,2195,281
17,95,2559,281
18,95,2684,281
19,95,2841,281
20,95,2835,281
21,95,4070,353
22,95,6216,353
23,95,5732,353
24,95,5930,353
25,95,6831,353
26,95,6945,353
27,95,9720,355
28,95,9977,355
29,95,9487,372
30,95,9820,372
31,95,10437,372
32,95,10886,372
33,95,11569,372
34,95,14922,372
35,95,14387,372
36,95,18802,372
37,95,25749,400
38,95,23308,400
39,95,29806,400
40,95,22384,400
41,95,26038,400
42,95,31577,439
43,95,31259,439
44,95,28342,439
45,95,27369,439
46,95,32430,439
47,95,37016,439
48,95,40429,439
49,95,42334,439
50,95,52757,439
51,95,55111,439
52,95,72333,439
53,95,76676,494
54,95,87683,494
55,95,118698,494
56,95,103807,494
57,95,108668,494
58,95,95675,494
59,95,102942,494
60,95,129111,494
61,95,146545,494
62,95,193159,534
63,95,194926,602
64,95,207252,602
65,95,249958,602
66,95,246187,602
67,95,554137,612
68,95,367720,612
69,95,361995,612
70,95,371032,612
71,95,467424,612
72,95,422788,612
73,95,389546,612
74,95,499805,634
75,95,627416,634
76,95,620025,634
77,95,756014,634
78,95,923806,634
79,95,1133428,642
80,95,1090689,642
81,95,1667707,642
82,95,1291441,642
83,95,2195811,714
84,95,1816189,714
85,95,1914547,714
86,95,2398948,758
87,95,2528322,758
88,95,4111054,758
89,95,4023994,758
90,95,3583686,758
91,95,3761581,758
92,95,3778647,758
93,95,4558739,758
94,95,3833063,758
95,95,4374115,758
96,95,4527597,758
97,95,4380581,758
98,95,4542557,758
99,95,5183794,758
0,96,67,0
1,96,72,13
2,96,107,58
3,96,122,58
4,96,163,124
5,96,246,169
6,96,266,169
7,96,356,169
8,96,500,220
9,96,522,220
10,96,548,220
11,96,1852,246
12,96,1133,246
13,96,1164,246
14,96,1534,283
15,96,1995,283
16,96,2152,283
17,96,2437,283
18,96,2560,283
19,96,2740,283
20,96,2745,283
21,96,4083,356
22,96,5204,356
23,96,4492,356
24,96,4881,356
25,96,6284,356
26,96,6417,356
27,96,8940,357
28,96,8854,357
29,96,9904,375
30,96,10637,375
31,96,11108,375
32,96,12792,375
33,96,19997,375
34,96,27326,375
35,96,24975,375
36,96,22065,375
37,96,28171,403
38,96,30435,403
39,96,27782,403
40,96,28085,403
41,96,22751,403
42,96,25217,457
43,96,25134,457
44,96,26267,457
45,96,25421,457
46,96,31560,460
47,96,44452,460
48,96,41884,460
49,96,60579,460
50,96,62087,460
51,96,69516,460
52,96,75097,460
53,96,79160,498
54,96,83474,498
55,96,82087,498
56,96,112517,498
57,96,121439,498
58,96,97026,498
59,96,107366,498
60,96,108077,498
61,96,170487,498
62,96,166887,538
63,96,189018,607
64,96,252312,607
65,96,313281,607
66,96,384501,607
67,96,443525,618
68,96,360765,618
69,96,394255,618
70,96,402429,618
71,96,545030,618
72,96,493421,618
73,96,393967,618
74,96,544728,640
75,96,1419488,640
76,96,1118686,640
77,96,1432863,640
78,96,1738974,640
79,96,1903832,648
80,96,2428666,648
81,96,2423053,648
82,96,1325892,648
83,96,1762451,735
84,96,1673993,735
85,96,1622405,735
86,96,3392971,766
87,96,4964827,766
88,96,3309236,766
89,96,3927655,766
90,96,3605466,766
91,96,3769124,766
92,96,4368396,766
93,96,4197524,766
94,96,4140445,766
95,96,4375573,766
96,96,4316524,766
97,96,4840171,766
98,96,4303804,766
99,96,4297944,766
0,97,62,0
1,97,69,13
2,97,100,58
3,97,114,58
4,97,153,124
5,97,230,170
6,97,249,170
7,97,339,170
8,97,465,222
9,97,487,222
10,97,517,222
11,97,903,249
12,97,1083,249
13,97,1121,249
14,97,1474,286
15,97,1918,286
16,97,2096,286
17,97,2378,286
18,97,2502,286
19,97,2680,286
20,97,3287,286
21,97,3865,360
22,97,4112,360
23,97,4401,360
24,97,4709,360
25,97,6251,360
26,97,6352,360
27,97,8616,361
28,97,9422,361
29,97,9358,379
30,97,11333,379
31,97,11761,379
32,97,11833,379
33,97,11717,379
34,97,14918,379
35,97,15134,379
36,97,15309,379
37,97,20882,407
38,97,21172,407
39,97,21607,407
40,97,30849,407
41,97,22476,407
42,97,26624,461
43,97,29816,461
44,97,28322,461
45,97,28092,461
46,97,32159,477
47,97,35271,477
48,97,37365,477
49,97,40874,477
50,97,47466,477
51,97,49734,477
52,97,60824,477
53,97,79204,503
54,97,75341,503
55,97,79623,503
56,97,72183,503
57,97,79799,503
58,97,85457,503
59,97,103541,503
60,97,102625,503
61,97,165163,517
62,97,185568,544
63,97,202750,613
64,97,189911,613
65,97,224634,613
66,97,235941,613
67,97,321043,624
68,97,327722,624
69,97,412923,624
70,97,388641,624
71,97,346931,624
72,97,358729,624
73,97,353779,624
74,97,863625,646
75,97,556762,646
76,97,609208,646
77,97,766551,646
78,97,789582,646
79,97,1157931,655
80,97,1072326,655
81,97,1512504,655
82,97,1395082,655
83,97,3958671,743
84,97,1778708,743
85,97,1959099,743
86,97,2453008,773
87,97,3016772,773
88,97,3421953,773
89,97,3695121,773
90,97,3818755,773
91,97,3947204,773
92,97,3907904,773
93,97,4081010,773
94,97,3984970,773
95,97,4889435,773
96,97,4589366,773
97,97,4826688,773
98,97,5813233,773
99,97,6384846,773
0,98,96,0
1,98,104,13
2,98,155,58
3,98,177,58
4,98,230,125
5,98,344,172
6,98,368,172
7,98,488,172
8,98,694,224
9,98,736,224
10,98,777,224
11,98,1288,251
12,98,1582,251
13,98,1655,251
14,98,2614,289
15,98,2670,289
16,98,2921,289
17,98,3250,289
18,98,3427,289
19,98,3527,289
20,98,3716,289
21,98,5188,363
22,98,6717,363
23,98,6095,363
24,98,6345,363
25,98,8321,363
26,98,9693,363
27,98,11570,364
28,98,14043,364
29,98,12984,382
30,98,12459,382
31,98,14424,382
32,98,14807,382
33,98,16033,382
34,98,19217,382
35,98,23051,382
36,98,23470,382
37,98,37902,398
38,98,37391,398
39,98,32909,398
40,98,33835,398
41,98,33444,398
42,98,40944,452
43,98,54744,452
44,98,42771,452
45,98,43386,452
46,98,56636,452
47,98,61782,452
48,98,58459,452
49,98,61621,452
50,98,62319,452
51,98,75412,452
52,98,89310,452
53,98,120193,509
54,98,136081,509
55,98,126761,509
56,98,116751,509
57,98,125200,509
58,98,114725,509
59,98,156302,509
60,98,146032,509
61,98,189587,509
62,98,201324,550
63,98,243591,620
64,98,285000,620
65,98,301604,620
66,98,329262,620
67,98,481663,630
68,98,557149,630
69,98,468715,630
70,98,517198,630
71,98,490980,630
72,98,511415,630
73,98,526952,630
74,98,505069,653
75,98,850149,653
76,98,564141,653
77,98,702070,653
78,98,774566,653
79,98,1024539,661
80,98,1095697,661
81,98,1162340,661
82,98,1220199,661
83,98,1608421,749
84,98,1627513,749
85,98,1673576,749
86,98,2008645,780
87,98,2992278,780
88,98,3990492,780
89,98,3620761,780
90,98,4017564,780
91,98,5139516,780
92,98,3965874,780
93,98,4451750,780
94,98,5706066,780
95,98,9678222,780
96,98,4390443,780
97,98,10760589,780
98,98,13758787,780
99,98,11433308,780
0,99,62,0
1,99,68,14
2,99,103,60
3,99,114,60
4,99,153,128
5,99,229,175
6,99,250,175
7,99,453,175
8,99,586,228
9,99,626,228
10,99,522,228
11,99,1027,255
12,99,1293,255
13,99,1548,255
14,99,2167,293
15,99,1891,293
16,99,2023,293
17,99,2404,293
18,99,2602,293
19,99,3714,293
20,99,3464,293
21,99,6303,368
22,99,5830,368
23,99,8700,368
24,99,7597,368
25,99,36517,368
26,99,7306,368
27,99,11203,370
28,99,9772,370
29,99,9849,387
30,99,133870,387
31,99,11440,387
32,99,11013,387
33,99,201402,387
34,99,19828,387
35,99,15234,387
36,99,15956,387
37,99,23824,417
38,99,30899,417
39,99,246896,417
40,99,21982,417
41,99,24056,417
42,99,26316,458
43,99,26165,458
44,99,28051,458
45,99,26428,458
46,99,31839,458
47,99,47411,458
48,99,43062,458
49,99,41078,458
50,99,49885,458
51,99,54498,458
52,99,112302,458
53,99,76420,515
54,99,113728,515
55,99,128931,515
56,99,276399,515
57,99,221997,515
58,99,152148,515
59,99,114681,515
60,99,158400,515
61,99,323929,515
62,99,180733,557
63,99,230908,628
64,99,175681,628
65,99,229751,628
66,99,236642,628
67,99,330240,639
68,99,381057,639
69,99,364037,639
70,99,360154,639
71,99,364858,639
72,99,394613,639
73,99,772778,639
74,99,694163,661
75,99,637455,661
76,99,598539,661
77,99,985206,661
78,99,949478,661
79,99,1160113,670
80,99,1563947,670
81,99,1355389,670
82,99,1283589,670
83,99,4011511,759
84,99,4003458,759
85,99,1817316,759
86,99,2441434,791
87,99,5147447,791
88,99,4281062,791
89,99,4229069,791
90,99,3637025,791
91,99,4082666,791
92,99,4277668,791
93,99,4650421,791
94,99,3913382,791
95,99,4909961,791
96,99,4579533,791
97,99,4838691,791
98,99,4879954,791
99,99,4434908,791
