n,w,time,res
10,48,5472,111
11,48,6000,124
12,48,8845,124
13,48,5800,124
14,48,268291,143
15,48,6401,143
16,48,6491,143
17,48,6929,143
18,48,7441,143
19,48,7402,143
20,48,7708,143
21,48,8117,180
22,48,9289,180
23,48,8654,180
24,48,8998,180
25,48,9807,180
26,48,9803,180
27,48,10641,180
28,48,10402,180
29,48,291588,190
30,48,12265,190
31,48,11744,190
32,48,12516,190
33,48,12414,190
34,48,12428,190
35,48,13049,190
36,48,13103,190
37,48,14363,190
38,48,226391,190
39,48,14732,190
40,48,14959,190
41,48,16146,190
42,48,19025,224
43,48,15928,224
44,48,17257,224
45,48,17654,224
46,48,17668,224
47,48,17509,224
48,48,18270,224
49,48,313648,224
50,48,17596,224
51,48,18267,224
52,48,18339,224
53,48,19711,252
54,48,240832,252
55,48,24876,252
56,48,23581,252
57,48,22000,252
58,48,22484,252
59,48,22701,252
60,48,23101,252
61,48,21542,252
62,48,23161,272
63,48,28206,293
64,48,26365,293
65,48,26937,293
66,48,24408,293
67,48,30465,303
68,48,286459,303
69,48,33013,303
70,48,25754,303
71,48,30709,303
72,48,311527,303
73,48,27385,303
74,48,27687,310
75,48,28017,310
76,48,160089,310
77,48,31242,310
78,48,33878,310
79,48,34737,314
80,48,450486,314
81,48,37560,314
82,48,46370,314
83,48,254953,352
84,48,40442,352
85,48,40447,352
86,48,50780,367
87,48,326186,367
88,48,36666,372
89,48,758504,372
90,48,36470,372
91,48,37850,372
92,48,168127,372
93,48,37669,372
94,48,38659,372
95,48,37028,372
96,48,432289,372
97,48,39706,372
98,48,38930,372
99,48,314165,372
0,49,132,0
1,49,591,7
2,49,911,30
3,49,1292,30
4,49,1750,64
5,49,2087,87
6,49,2496,87
7,49,3155,87
8,49,3256,113
9,49,3598,113
10,49,4003,113
11,49,4392,127
12,49,4755,127
13,49,5062,127
14,49,5815,146
15,49,5902,146
16,49,6194,146
17,49,6621,146
18,49,7795,146
19,49,8413,146
20,49,7479,146
21,49,8000,184
22,49,8336,184
23,49,9135,184
24,49,9047,184
25,49,11939,184
26,49,12207,184
27,49,12042,184
28,49,12829,184
29,49,12756,193
30,49,13105,193
31,49,14240,193
32,49,14121,193
33,49,15005,193
34,49,283779,193
35,49,13160,193
36,49,15770,193
37,49,14611,194
38,49,14331,194
39,49,15176,194
40,49,15224,194
41,49,15852,194
42,49,16033,228
43,49,230226,228
44,49,17212,228
45,49,16494,228
46,49,17480,228
47,49,278409,228
48,49,21200,228
49,49,20765,228
50,49,20050,228
51,49,21593,228
52,49,74638,228
53,49,20926,257
54,49,20432,257
55,49,20387,257
56,49,21996,257
57,49,277561,257
58,49,21110,257
59,49,32268,257
60,49,268463,257
61,49,23343,257
62,49,26652,278
63,49,107078,298
64,49,24610,298
65,49,26432,298
66,49,328122,298
67,49,26327,309
68,49,28215,309
69,49,30168,309
70,49,37581,309
71,49,29484,309
72,49,440538,309
73,49,28847,309
74,49,34628,315
75,49,38939,315
76,49,32349,315
77,49,30336,315
78,49,30172,315
79,49,29519,319
80,49,571589,319
81,49,45317,319
82,49,44189,319
83,49,240364,358
84,49,37076,358
85,49,35313,358
86,49,40561,374
87,49,33919,374
88,49,39341,378
89,49,364000,378
90,49,43413,378
91,49,248401,378
92,49,145222,378
93,49,38191,378
94,49,35901,378
95,49,37241,378
96,49,319626,378
97,49,40256,378
98,49,37779,378
99,49,168903,378
0,50,136,0
1,50,620,7
2,50,956,30
3,50,1361,30
4,50,1845,64
5,50,2202,88
6,50,2631,88
7,50,2960,88
8,50,3912,115
9,50,4049,115
10,50,4087,115
11,50,4485,129
12,50,4855,129
13,50,5167,129
14,50,5625,148
15,50,6454,148
16,50,6427,148
17,50,6901,148
18,50,7190,148
19,50,7617,148
20,50,7926,148
21,50,8046,187
22,50,8876,187
23,50,227639,187
24,50,9302,187
25,50,9217,187
26,50,9527,187
27,50,10126,187
28,50,10822,187
29,50,13191,196
30,50,12144,196
31,50,12680,196
32,50,14139,196
33,50,15426,196
34,50,17039,196
35,50,16084,196
36,50,14508,196
37,50,15943,204
38,50,146602,204
39,50,16246,204
40,50,14420,204
41,50,16722,204
42,50,15120,232
43,50,16952,232
44,50,17909,232
45,50,167188,232
46,50,16424,232
47,50,19337,232
48,50,19871,232
49,50,19857,232
50,50,20069,232
51,50,20594,232
52,50,140787,232
53,50,21425,261
54,50,20959,261
55,50,21220,261
56,50,21103,261
57,50,21793,261
58,50,225861,261
59,50,29088,261
60,50,31904,261
61,50,79136,261
62,50,31917,282
63,50,125633,311
64,50,35630,311
65,50,29545,311
66,50,29188,311
67,50,33958,321
68,50,30920,321
69,50,166780,321
70,50,25622,321
71,50,120988,321
72,50,25756,321
73,50,27419,321
74,50,28538,321
75,50,161910,321
76,50,28557,321
77,50,28873,321
78,50,29752,321
79,50,163228,325
80,50,30783,325
81,50,30501,325
82,50,32508,325
83,50,184875,365
84,50,32339,365
85,50,33140,365
86,50,34489,381
87,50,163979,381
88,50,33159,388
89,50,36103,388
90,50,170755,388
91,50,37663,388
92,50,37495,388
93,50,38169,388
94,50,178012,388
95,50,38810,388
96,50,38487,388
97,50,171110,388
98,50,38769,388
99,50,40589,388
0,51,133,0
1,51,613,7
2,51,942,31
3,51,1336,31
4,51,1812,66
5,51,2150,90
6,51,2565,90
7,51,2875,90
8,51,3906,118
9,51,3759,118
10,51,4167,118
11,51,4575,133
12,51,5326,133
13,51,5270,133
14,51,6974,152
15,51,6344,152
16,51,6344,152
17,51,7379,152
18,51,7102,152
19,51,7468,152
20,51,7745,152
21,51,8667,191
22,51,9201,191
23,51,9153,191
24,51,10512,191
25,51,10266,191
26,51,141878,191
27,51,12507,191
28,51,13678,191
29,51,13021,201
30,51,12947,201
31,51,12597,201
32,51,13368,201
33,51,13638,201
34,51,13888,201
35,51,14095,201
36,51,153389,201
37,51,14409,202
38,51,15400,202
39,51,15460,202
40,51,16519,202
41,51,16348,202
42,51,17116,238
43,51,17648,238
44,51,147855,238
45,51,17123,238
46,51,20485,238
47,51,22147,238
48,51,19593,238
49,51,23837,238
50,51,154163,238
51,51,23185,238
52,51,23143,238
53,51,24547,268
54,51,24508,268
55,51,108671,268
56,51,22609,268
57,51,23329,268
58,51,24031,268
59,51,27361,268
60,51,24142,268
61,51,23866,268
62,51,24860,290
63,51,172383,320
64,51,24518,320
65,51,24482,320
66,51,26383,320
67,51,159155,330
68,51,25670,330
69,51,26819,330
70,51,32467,330
71,51,29302,330
72,51,160796,330
73,51,26938,330
74,51,27748,330
75,51,28203,330
76,51,29252,330
77,51,162024,330
78,51,30380,330
79,51,34971,342
80,51,36321,342
81,51,180889,342
82,51,31587,342
83,51,34540,380
84,51,34888,380
85,51,33501,380
86,51,34448,392
87,51,41015,392
88,51,153779,402
89,51,35540,402
90,51,37499,402
91,51,36979,402
92,51,245285,402
93,51,43865,402
94,51,38357,402
95,51,39006,402
96,51,39253,402
97,51,168491,402
98,51,38209,402
99,51,39097,402
0,52,135,0
1,52,623,7
2,52,961,31
3,52,1366,31
4,52,1860,67
5,52,2215,92
6,52,2653,92
7,52,2982,92
8,52,3910,120
9,52,3784,120
10,52,5940,120
11,52,5775,135
12,52,4832,135
13,52,201567,135
14,52,5782,155
15,52,6630,155
16,52,6576,155
17,52,7011,155
18,52,8200,155
19,52,9519,155
20,52,7916,155
21,52,9280,195
22,52,8824,195
23,52,9671,195
24,52,9586,195
25,52,10024,195
26,52,10622,195
27,52,10811,195
28,52,11247,195
29,52,12063,205
30,52,12096,205
31,52,12680,205
32,52,12306,205
33,52,144831,205
34,52,16686,205
35,52,17436,205
36,52,19145,205
37,52,19575,214
38,52,18834,214
39,52,19846,214
40,52,167986,214
41,52,19202,214
42,52,19078,242
43,52,19227,242
44,52,20177,242
45,52,22409,242
46,52,151314,242
47,52,18995,242
48,52,18001,242
49,52,18362,242
50,52,18888,242
51,52,20435,242
52,52,20882,242
53,52,153139,272
54,52,22177,272
55,52,21919,272
56,52,21879,272
57,52,22908,272
58,52,23606,272
59,52,154246,272
60,52,23961,272
61,52,23967,272
62,52,24972,294
63,52,25771,331
64,52,160121,331
65,52,28082,331
66,52,27097,331
67,52,26847,337
68,52,29055,337
69,52,175838,337
70,52,29786,337
71,52,29005,337
72,52,30453,337
73,52,361536,337
74,52,35757,342
75,52,28573,342
76,52,35745,342
77,52,34975,342
78,52,35693,342
79,52,370173,353
80,52,31831,353
81,52,35412,353
82,52,33857,353
83,52,33941,385
84,52,488000,385
85,52,36610,385
86,52,151985,410
87,52,35838,410
88,52,41877,414
89,52,40205,414
90,52,38373,414
91,52,436834,414
92,52,54841,414
93,52,207637,414
94,52,38696,414
95,52,43016,414
96,52,432014,414
97,52,39615,414
98,52,39359,414
99,52,215504,414
0,53,138,0
1,53,633,7
2,53,1542,32
3,53,1416,32
4,53,2338,68
5,53,2158,93
6,53,2571,93
7,53,2886,93
8,53,3400,122
9,53,3757,122
10,53,10774,122
11,53,4941,137
12,53,4909,137
13,53,5229,137
14,53,5866,157
15,53,11791,157
16,53,7082,157
17,53,7483,157
18,53,7298,157
19,53,8124,157
20,53,8044,157
21,53,8927,198
22,53,8841,198
23,53,9658,198
24,53,10968,198
25,53,10866,198
26,53,10783,198
27,53,11618,198
28,53,11570,198
29,53,290483,208
30,53,13279,208
31,53,13836,208
32,53,13748,208
33,53,14272,208
34,53,14093,208
35,53,14599,208
36,53,15261,208
37,53,15611,217
38,53,325065,217
39,53,16004,217
40,53,15909,217
41,53,16277,217
42,53,16461,246
43,53,204181,246
44,53,18289,246
45,53,18760,246
46,53,17857,246
47,53,19312,246
48,53,209664,246
49,53,19463,246
50,53,20623,246
51,53,28684,246
52,53,21493,246
53,53,21442,277
54,53,27639,277
55,53,25690,277
56,53,430880,277
57,53,23155,277
58,53,27455,277
59,53,31759,277
60,53,25742,277
61,53,274186,277
62,53,39295,299
63,53,36984,330
64,53,30863,330
65,53,384360,330
66,53,28421,330
67,53,34862,343
68,53,27895,343
69,53,27820,343
70,53,32315,343
71,53,171767,343
72,53,29788,343
73,53,30330,343
74,53,31152,343
75,53,244877,343
76,53,34486,343
77,53,34840,343
78,53,36329,343
79,53,34476,359
80,53,444280,359
81,53,38058,359
82,53,36210,359
83,53,59113,392
84,53,138321,392
85,53,40960,392
86,53,37333,417
87,53,164929,417
88,53,39830,422
89,53,38676,422
90,53,184322,422
91,53,39410,422
92,53,43943,422
93,53,188069,422
94,53,42018,422
95,53,42534,422
96,53,156964,422
97,53,54307,422
98,53,42083,422
99,53,172550,422
0,54,146,0
1,54,682,8
2,54,1058,33
3,54,1502,33
4,54,2042,70
5,54,2921,96
6,54,2929,96
7,54,3290,96
8,54,3827,125
9,54,4703,125
10,54,5131,125
11,54,5636,141
12,54,7815,141
13,54,6927,141
14,54,7528,161
15,54,12517,161
16,54,10026,161
17,54,10994,161
18,54,11305,161
19,54,10910,161
20,54,13067,161
21,54,272174,202
22,54,9625,202
23,54,9998,202
24,54,10796,202
25,54,10220,202
26,54,10570,202
27,54,11438,203
28,54,11661,203
29,54,12079,213
30,54,12593,213
31,54,13121,213
32,54,13992,213
33,54,13229,213
34,54,14701,213
35,54,14335,213
36,54,14245,213
37,54,17148,229
38,54,18226,229
39,54,16381,229
40,54,165022,229
41,54,17813,229
42,54,17071,259
43,54,17738,259
44,54,17752,259
45,54,18632,259
46,54,19667,261
47,54,281499,261
48,54,21802,261
49,54,21065,261
50,54,20550,261
51,54,21851,261
52,54,21660,261
53,54,22631,283
54,54,21798,283
55,54,22042,283
56,54,104110,283
57,54,23497,283
58,54,23896,283
59,54,24837,283
60,54,24508,283
61,54,156223,283
62,54,26519,306
63,54,27967,345
64,54,26557,345
65,54,26982,345
66,54,159799,345
67,54,29983,351
68,54,34425,351
69,54,34938,351
70,54,149263,351
71,54,34139,351
72,54,29452,351
73,54,30183,351
74,54,30660,351
75,54,162761,351
76,54,31676,351
77,54,36759,351
78,54,36615,351
79,54,184099,368
80,54,34075,368
81,54,34805,368
82,54,39993,368
83,54,33917,401
84,54,34167,401
85,54,34993,401
86,54,37634,420
87,54,36852,420
88,54,41613,431
89,54,53936,431
90,54,41932,431
91,54,39415,431
92,54,41426,431
93,54,47900,431
94,54,42388,431
95,54,42003,431
96,54,41337,431
97,54,39464,431
98,54,40876,431
99,54,40094,431
0,55,133,0
1,55,637,8
2,55,1265,34
3,55,1398,34
4,55,1902,72
5,55,2272,98
6,55,2709,98
7,55,3047,98
8,55,3540,128
9,55,3916,128
10,55,4345,128
11,55,4965,143
12,55,5919,143
13,55,6054,143
14,55,6430,164
15,55,6818,164
16,55,7146,164
17,55,8259,164
18,55,7912,164
19,55,9704,164
20,55,9140,164
21,55,10122,206
22,55,10815,206
23,55,11965,206
24,55,11936,206
25,55,12474,206
26,55,13431,206
27,55,13705,206
28,55,14432,206
29,55,15085,217
30,55,15436,217
31,55,15011,217
32,55,16357,217
33,55,15874,217
34,55,18047,217
35,55,17532,217
36,55,21027,217
37,55,25829,218
38,55,22481,218
39,55,239258,218
40,55,18078,218
41,55,18841,218
42,55,19931,256
43,55,18725,256
44,55,18760,256
45,55,18766,256
46,55,150913,256
47,55,20264,256
48,55,20215,256
49,55,21212,256
50,55,21944,256
51,55,22290,256
52,55,104168,256
53,55,21233,288
54,55,23462,288
55,55,24218,288
56,55,24401,288
57,55,28173,288
58,55,29486,288
59,55,32272,288
60,55,526446,288
61,55,31951,288
62,55,33189,311
63,55,35891,343
64,55,41457,343
65,55,34347,343
66,55,31350,343
67,55,29739,354
68,55,306541,354
69,55,31744,354
70,55,31084,354
71,55,31532,354
72,55,32186,354
73,55,30569,354
74,55,30893,354
75,55,32278,354
76,55,163344,354
77,55,33100,354
78,55,33057,354
79,55,229246,374
80,55,33528,374
81,55,34330,374
82,55,165648,374
83,55,34904,408
84,55,35423,408
85,55,35763,408
86,55,168030,427
87,55,37622,427
88,55,46717,439
89,55,179960,439
90,55,47709,439
91,55,48633,439
92,55,164543,439
93,55,41903,439
94,55,40210,439
95,55,171647,439
96,55,39505,439
97,55,41123,439
98,55,43523,439
99,55,175910,439
0,56,135,0
1,56,643,8
2,56,997,34
3,56,1409,34
4,56,1915,73
5,56,2274,100
6,56,2715,100
7,56,3041,100
8,56,3587,130
9,56,3970,130
10,56,4903,130
11,56,5276,146
12,56,5321,146
13,56,5664,146
14,56,6168,167
15,56,6609,167
16,56,7283,167
17,56,7524,167
18,56,8511,167
19,56,8283,167
20,56,139876,167
21,56,8697,210
22,56,9041,210
23,56,9435,210
24,56,10241,210
25,56,10257,210
26,56,11068,210
27,56,12719,210
28,56,12057,210
29,56,13152,221
30,56,13220,221
31,56,12815,221
32,56,13184,221
33,56,13984,221
34,56,13829,221
35,56,16037,221
36,56,133279,221
37,56,16872,230
38,56,16271,230
39,56,16564,230
40,56,16278,230
41,56,16955,230
42,56,17873,261
43,56,18479,261
44,56,148272,261
45,56,18458,261
46,56,18993,261
47,56,20716,261
48,56,20461,261
49,56,20503,261
50,56,148345,261
51,56,24742,261
52,56,21210,261
53,56,22061,294
54,56,23451,294
55,56,23462,294
56,56,24352,294
57,56,154265,294
58,56,23359,294
59,56,24627,294
60,56,25182,294
61,56,175907,294
62,56,25935,318
63,56,26763,358
64,56,26672,358
65,56,28472,358
66,56,160276,358
67,56,28660,364
68,56,28974,364
69,56,29617,364
70,56,30672,364
71,56,75478,364
72,56,33186,364
73,56,32358,364
74,56,32201,369
75,56,31615,369
76,56,32275,369
77,56,33665,369
78,56,33879,369
79,56,33568,381
80,56,33465,381
81,56,35300,381
82,56,36081,381
83,56,37267,416
84,56,36209,416
85,56,46280,416
86,56,36471,435
87,56,54228,435
88,56,52920,447
89,56,50622,447
90,56,52801,447
91,56,50446,447
92,56,51197,447
93,56,51826,447
94,56,41231,447
95,56,41748,447
96,56,42724,447
97,56,44003,447
98,56,46781,447
99,56,47841,447
0,57,141,0
1,57,674,8
2,57,1048,35
3,57,1493,35
4,57,2027,74
5,57,2429,101
6,57,2892,101
7,57,3247,101
8,57,4084,132
9,57,4170,132
10,57,4634,132
11,57,5083,148
12,57,5501,148
13,57,5856,148
14,57,6649,170
15,57,7127,170
16,57,6858,170
17,57,7332,170
18,57,7686,170
19,57,8719,170
20,57,8518,170
21,57,8996,213
22,57,9931,213
23,57,9756,213
24,57,10153,213
25,57,10954,213
26,57,11019,213
27,57,11503,213
28,57,12232,213
29,57,12991,225
30,57,13415,225
31,57,17321,225
32,57,18194,225
33,57,17340,225
34,57,18734,225
35,57,16147,225
36,57,16156,225
37,57,16427,226
38,57,17010,226
39,57,17785,226
40,57,17155,226
41,57,17090,226
42,57,17777,266
43,57,18093,266
44,57,18153,266
45,57,20139,266
46,57,23146,266
47,57,21464,266
48,57,21422,266
49,57,21295,266
50,57,21226,266
51,57,21869,266
52,57,23428,266
53,57,22708,299
54,57,22415,299
55,57,22790,299
56,57,23512,299
57,57,24791,299
58,57,25596,299
59,57,25589,299
60,57,26234,299
61,57,26131,299
62,57,27650,323
63,57,27525,356
64,57,27086,356
65,57,28813,356
66,57,28983,356
67,57,32139,366
68,57,32684,366
69,57,32031,366
70,57,30667,366
71,57,31598,366
72,57,32555,366
73,57,31999,366
74,57,31293,366
75,57,31731,366
76,57,32799,366
77,57,33233,366
78,57,34442,366
79,57,34101,371
80,57,34676,371
81,57,34506,371
82,57,35728,371
83,57,38281,416
84,57,41567,416
85,57,37923,416
86,57,38665,435
87,57,38573,435
88,57,37716,441
89,57,40391,441
90,57,39565,441
91,57,40570,441
92,57,40899,441
93,57,42291,441
94,57,41501,441
95,57,41440,441
96,57,42192,441
97,57,47162,441
98,57,45277,441
99,57,44443,441
0,58,137,0
1,58,664,8
2,58,1037,35
3,58,1482,35
4,58,2004,75
5,58,2400,103
6,58,2851,103
7,58,3202,103
8,58,4068,134
9,58,4155,134
10,58,4613,134
11,58,5059,150
12,58,5467,150
13,58,5807,150
14,58,6630,172
15,58,6644,172
16,58,6965,172
17,58,7448,172
18,58,8313,172
19,58,8777,172
20,58,8770,172
21,58,9252,215
22,58,10238,215
23,58,10051,215
24,58,10453,215
25,58,11336,215
26,58,11305,215
27,58,11813,215
28,58,12589,215
29,58,12716,227
30,58,13776,227
31,58,13230,227
32,58,13662,227
33,58,14114,227
34,58,15021,227
35,58,15840,227
36,58,15684,227
37,58,16736,228
38,58,16945,228
39,58,17469,228
40,58,17290,228
41,58,18329,228
42,58,28556,268
43,58,18560,268
44,58,22178,268
45,58,20191,268
46,58,22259,268
47,58,21620,268
48,58,22480,268
49,58,21542,268
50,58,21678,268
51,58,22753,268
52,58,22375,268
53,58,23324,302
54,58,24124,302
55,58,24285,302
56,58,24611,302
57,58,24600,302
58,58,25583,302
59,58,25975,302
60,58,27653,302
61,58,32594,302
62,58,32890,327
63,58,34610,361
64,58,33539,361
65,58,41373,361
66,58,43876,361
67,58,40501,371
68,58,39833,371
69,58,35594,371
70,58,31462,371
71,58,31539,371
72,58,32331,371
73,58,31893,371
74,58,32072,371
75,58,32290,371
76,58,32737,371
77,58,33907,371
78,58,35333,371
79,58,35867,385
80,58,35751,385
81,58,40902,385
82,58,43383,385
83,58,55238,428
84,58,51970,428
85,58,41144,428
86,58,39191,442
87,58,38460,442
88,58,39294,455
89,58,218434,455
90,58,45626,455
91,58,44608,455
92,58,190540,455
93,58,40879,455
94,58,41852,455
95,58,174623,455
96,58,45907,455
97,58,46400,455
98,58,174717,455
99,58,42316,455
0,59,145,0
1,59,694,8
2,59,1078,36
3,59,1530,36
4,59,2084,77
5,59,2492,105
6,59,3900,105
7,59,3414,105
8,59,3878,137
9,59,4287,137
10,59,4771,137
11,59,5234,153
12,59,5662,153
13,59,6411,153
14,59,6575,176
15,59,7950,176
16,59,7632,176
17,59,138804,176
18,59,8053,176
19,59,8469,176
20,59,8801,176
21,59,10800,220
22,59,11997,220
23,59,11119,220
24,59,11994,220
25,59,12043,220
26,59,12891,220
27,59,13247,220
28,59,13338,220
29,59,12404,231
30,59,12720,231
31,59,14480,231
32,59,14304,231
33,59,15348,231
34,59,15137,231
35,59,16190,231
36,59,16058,231
37,59,164920,232
38,59,17110,232
39,59,16732,232
40,59,20459,232
41,59,20425,232
42,59,20780,273
43,59,20109,273
44,59,165774,273
45,59,19550,273
46,59,20544,273
47,59,21090,273
48,59,21385,273
49,59,152403,273
50,59,22433,273
51,59,23715,273
52,59,23260,273
53,59,29120,307
54,59,25866,307
55,59,90144,307
56,59,25695,307
57,59,34462,307
58,59,33548,307
59,59,32748,307
60,59,34553,307
61,59,295273,307
62,59,29587,332
63,59,28932,366
64,59,29096,366
65,59,28191,366
66,59,158810,366
67,59,29044,381
68,59,29305,381
69,59,29672,381
70,59,163641,381
71,59,31889,381
72,59,33422,381
73,59,33336,381
74,59,178706,381
75,59,32705,381
76,59,32892,381
77,59,33734,381
78,59,164783,381
79,59,38444,400
80,59,38049,400
81,59,155834,400
82,59,36567,400
83,59,36405,437
84,59,195493,437
85,59,38307,437
86,59,38684,465
87,59,43532,465
88,59,155544,471
89,59,39841,471
90,59,44438,471
91,59,174942,471
92,59,39635,471
93,59,43174,471
94,59,44027,471
95,59,184323,471
96,59,41725,471
97,59,195608,471
98,59,43827,471
99,59,48726,471
0,60,161,0
1,60,774,8
2,60,1201,36
3,60,1713,36
4,60,2316,77
5,60,2767,106
6,60,3283,106
7,60,153841,106
8,60,3827,138
9,60,4234,138
10,60,5100,138
11,60,5162,155
12,60,5576,155
13,60,5951,155
14,60,6475,178
15,60,7220,178
16,60,7282,178
17,60,7797,178
18,60,8174,178
19,60,8832,178
20,60,9394,178
21,60,9705,223
22,60,13729,223
23,60,10380,223
24,60,141486,223
25,60,11483,223
26,60,11520,223
27,60,12021,223
28,60,12759,223
29,60,13538,234
30,60,14263,234
31,60,16047,234
32,60,20639,234
33,60,27725,234
34,60,22421,234
35,60,22674,234
36,60,21106,234
37,60,21733,244
38,60,24200,244
39,60,23618,244
40,60,23548,244
41,60,23475,244
42,60,24241,277
43,60,25034,277
44,60,27030,277
45,60,28000,277
46,60,21137,288
47,60,22115,288
48,60,21957,288
49,60,22547,288
50,60,23978,288
51,60,23173,288
52,60,27659,288
53,60,23803,312
54,60,25388,312
55,60,29157,312
56,60,26519,312
57,60,25809,312
58,60,26263,312
59,60,27086,312
60,60,28271,312
61,60,27801,312
62,60,28207,337
63,60,28144,380
64,60,29441,380
65,60,31295,380
66,60,30262,380
67,60,30635,386
68,60,32057,386
69,60,31214,386
70,60,31073,386
71,60,31495,386
72,60,32433,386
73,60,32920,386
74,60,35473,386
75,60,37330,386
76,60,38030,386
77,60,36471,386
78,60,35797,386
79,60,36857,405
80,60,36348,405
81,60,36254,405
82,60,36650,405
83,60,40311,443
84,60,39484,443
85,60,39584,443
86,60,38557,473
87,60,39790,473
88,60,45682,477
89,60,42561,477
90,60,42297,477
91,60,41634,477
92,60,41685,477
93,60,42526,477
94,60,43861,477
95,60,44310,477
96,60,43808,477
97,60,43790,477
98,60,44732,477
99,60,45062,477
0,61,142,0
1,61,693,9
2,61,1079,37
3,61,1535,37
4,61,2393,79
5,61,2494,109
6,61,2967,109
7,61,3339,109
8,61,3882,142
9,61,4296,142
10,61,4774,142
11,61,5236,158
12,61,7081,158
13,61,7857,158
14,61,8015,182
15,61,7237,182
16,61,8915,182
17,61,8564,182
18,61,8980,182
19,61,10741,182
20,61,9734,182
21,61,10351,227
22,61,10437,227
23,61,10704,227
24,61,23507,227
25,61,11605,227
26,61,11525,227
27,61,12335,227
28,61,12496,227
29,61,12951,239
30,61,14040,239
31,61,13878,239
32,61,14851,239
33,61,14391,239
34,61,15459,239
35,61,15492,239
36,61,16226,239
37,61,16439,248
38,61,17354,248
39,61,17237,248
40,61,19621,248
41,61,18954,248
42,61,19246,282
43,61,19405,282
44,61,19847,282
45,61,19996,282
46,61,20518,282
47,61,21496,282
48,61,22056,282
49,61,23909,282
50,61,26435,282
51,61,26451,282
52,61,24086,282
53,61,24615,317
54,61,24947,317
55,61,25253,317
56,61,25006,317
57,61,25909,317
58,61,25938,317
59,61,27355,317
60,61,27611,317
61,61,29565,317
62,61,29628,343
63,61,30501,387
64,61,29694,387
65,61,29943,387
66,61,30532,387
67,61,31048,394
68,61,30592,394
69,61,36954,394
70,61,35489,394
71,61,33513,394
72,61,31875,394
73,61,32623,394
74,61,33385,394
75,61,33959,394
76,61,36021,394
77,61,34231,394
78,61,35641,394
79,61,37454,413
80,61,42140,413
81,61,44780,413
82,61,44475,413
83,61,47570,451
84,61,58392,451
85,61,53778,451
86,61,52314,473
87,61,42141,473
88,61,40780,487
89,61,41686,487
90,61,40754,487
91,61,42290,487
92,61,45407,487
93,61,42946,487
94,61,42734,487
95,61,45641,487
96,61,51901,487
97,61,47920,487
98,61,46108,487
99,61,45311,487
0,62,144,0
1,62,702,9
2,62,1096,38
3,62,1561,38
4,62,2118,81
5,62,2531,110
6,62,3015,110
7,62,3391,110
8,62,3950,143
9,62,4613,143
10,62,4791,143
11,62,5256,161
12,62,5690,161
13,62,6046,161
14,62,6656,184
15,62,7741,184
16,62,7410,184
17,62,7927,184
18,62,8794,184
19,62,9674,184
20,62,9693,184
21,62,10239,231
22,62,10751,231
23,62,10377,231
24,62,10796,231
25,62,12202,231
26,62,13266,231
27,62,13459,233
28,62,13071,233
29,62,13530,243
30,62,14214,243
31,62,14256,243
32,62,15013,243
33,62,15044,243
34,62,16346,243
35,62,15744,243
36,62,16562,243
37,62,17221,253
38,62,19977,253
39,62,19276,253
40,62,19381,253
41,62,20088,253
42,62,19429,287
43,62,20859,287
44,62,21007,287
45,62,20004,287
46,62,20982,287
47,62,21449,287
48,62,21815,287
49,62,23607,287
50,62,23427,287
51,62,23862,287
52,62,24042,287
53,62,24555,323
54,62,25111,323
55,62,27149,323
56,62,25368,323
57,62,26454,323
58,62,25857,323
59,62,26355,323
60,62,32684,323
61,62,27640,323
62,62,30261,349
63,62,32599,394
64,62,31153,394
65,62,30779,394
66,62,42263,394
67,62,30716,401
68,62,32204,401
69,62,31718,401
70,62,33308,401
71,62,33851,401
72,62,33225,401
73,62,33829,401
74,62,34038,407
75,62,34905,407
76,62,35497,407
77,62,36799,407
78,62,41942,407
79,62,39722,421
80,62,37988,421
81,62,38116,421
82,62,40105,421
83,62,41032,468
84,62,38859,468
85,62,39624,468
86,62,41124,489
87,62,43039,489
88,62,42191,494
89,62,43585,494
90,62,42245,494
91,62,48651,494
92,62,46229,494
93,62,42383,494
94,62,43099,494
95,62,44125,494
96,62,44894,494
97,62,46538,494
98,62,46353,494
99,62,46884,494
0,63,149,0
1,63,734,9
2,63,1144,38
3,63,1619,38
4,63,2216,81
5,63,2656,111
6,63,3156,111
7,63,3550,111
8,63,4132,145
9,63,4916,145
10,63,5013,145
11,63,5502,163
12,63,6424,163
13,63,6324,163
14,63,6893,187
15,63,7956,187
16,63,7741,187
17,63,8637,187
18,63,8787,187
19,63,9001,187
20,63,9347,187
21,63,10396,235
22,63,10709,235
23,63,10846,235
24,63,11511,235
25,63,14164,235
26,63,14412,235
27,63,13724,236
28,63,13267,236
29,63,14667,247
30,63,14345,247
31,63,15406,247
32,63,15200,247
33,63,15932,247
34,63,16947,247
35,63,17269,247
36,63,16446,247
37,63,19305,266
38,63,19749,266
39,63,22466,266
40,63,22437,266
41,63,23135,266
42,63,23252,301
43,63,24106,301
44,63,24654,301
45,63,25236,301
46,63,25270,303
47,63,27975,303
48,63,27126,303
49,63,27252,303
50,63,27484,303
51,63,25167,303
52,63,30890,303
53,63,25571,329
54,63,25814,329
55,63,26187,329
56,63,26944,329
57,63,26919,329
58,63,26362,329
59,63,27296,329
60,63,27633,329
61,63,29674,329
62,63,30259,356
63,63,29361,401
64,63,29702,401
65,63,30703,401
66,63,32253,401
67,63,31135,407
